0.02366728,0.02112530,0.04109887,0.02753783,0.00401728,0.00427877,0.07186602,0.16591251,0.00206888,0.02293419,0.02626068,0.00078421,0.53301102,0.20811839,0.12876264,0.01442247,0.15163517,0.04214141,0.00322256,0.00167204,0.11533056,0.04933598,0.11858097,0.00324117,0.00453066,0.00025281
0.00046492,0.01720165,0.06799698,0.00946707,0.03603372,0.37841907,0.01884379,0.03212289,0.05169954,0.03217391,0.03265185,0.00044733,0.00182608,0.02137529,0.02456147,0.13591024,0.00673026,0.02922088,0.01404287,0.13124313,0.02191385,0.09407412,0.01986238,0.01436539,0.05491208,0.00969937
0.00028564,0.00535777,0.06187454,0.07191916,0.00105874,0.00059493,0.04868497,0.08296058,0.00033894,0.00613646,0.00262632,0.00295966,0.05047620,0.04700041,0.13267916,0.00203933,0.05595735,0.00065335,0.00217921,0.00087302,0.86350007,0.02098282,0.00150832,0.00096694,0.01452301,0.00027268
0.00259364,0.04539810,0.00335599,0.07021978,0.00784352,0.29599180,0.00646664,0.03578165,0.07309887,0.04598103,0.00901806,0.00191110,0.00120287,0.03566188,0.02268675,0.53047685,0.00287552,0.03922567,0.02189982,0.05826247,0.00282809,0.01596061,0.01152506,0.01928500,0.01880279,0.01635230
0.00665950,0.02032694,0.04999634,0.01551980,0.08274437,0.01984707,0.03216211,0.01293382,0.23531625,0.04320596,0.03378366,0.03886888,0.00151261,0.00611435,0.01548779,0.00400653,0.03150183,0.01676082,0.03428421,0.06956789,0.01576193,0.00945493,0.00243161,0.09603680,0.03987644,0.08622347
0.00706076,0.08487374,0.00189741,0.09379474,0.00522646,0.16577352,0.00884528,0.05003673,0.04264935,0.03945053,0.00505087,0.00147968,0.00140221,0.04344994,0.03505561,0.61133423,0.00674934,0.07279169,0.04215610,0.03580096,0.00140484,0.01063965,0.00817279,0.01625288,0.01171456,0.01409712
0.00064317,0.04596782,0.01109237,0.10132613,0.00625172,0.02700746,0.02387964,0.04842791,0.00426451,0.00608113,0.00463577,0.00341257,0.00136463,0.03843225,0.07995672,0.18356035,0.03013690,0.03241098,0.01994422,0.00896783,0.01889690,0.00750215,0.00201150,0.00337167,0.00881102,0.00478899
0.01205013,0.02932922,0.02736429,0.03663739,0.01526397,0.00729664,0.04895928,0.05550460,0.00700580,0.01102192,0.02111337,0.01170348,0.01288573,0.04125368,0.06778583,0.01810051,0.04436334,0.04647465,0.01785689,0.00505415,0.01887701,0.00722991,0.00515748,0.01073777,0.00426790,0.00387154
0.06105150,0.03263511,0.09235625,0.03317688,0.13952313,0.00820786,0.07552718,0.02621936,0.19662573,0.09509358,0.06461854,0.28218506,0.00310009,0.01028691,0.03725522,0.00317135,0.03502390,0.04154544,0.06107331,0.01145112,0.01060661,0.00150752,0.00084359,0.09451289,0.00434386,0.11577376
0.00871869,0.00351304,0.02388757,0.00586582,0.00442380,0.01374647,0.02131341,0.06480307,0.00123013,0.00208009,0.09936822,0.00216910,0.28902611,0.23634267,0.02524514,0.01866655,0.02803618,0.01759858,0.00077101,0.00603442,0.07509972,0.17826430,0.64271092,0.00922803,0.02491564,0.00012282
0.00482542,0.03217539,0.04631577,0.01882038,0.07764074,0.00618093,0.06039266,0.01495779,0.01858271,0.00364153,0.05611380,0.04133347,0.00355153,0.00710456,0.02421135,0.00260710,0.03296268,0.03575343,0.03388939,0.01113668,0.01577990,0.00578904,0.00194192,0.05797565,0.00922948,0.02712342
0.00107432,0.00614292,0.27518154,0.00781640,0.11721913,0.00093593,0.08029461,0.01033911,0.01136017,0.00350270,0.04677570,0.08160326,0.00132011,0.00418285,0.02817420,0.00009531,0.02908217,0.01605056,0.01834550,0.00987616,0.06035122,0.00150401,0.00011142,0.03250606,0.00254894,0.02082353
0.00177285,0.05062459,0.04962965,0.06919214,0.10068499,0.00354603,0.05526819,0.01611363,0.01378151,0.00510557,0.02146708,0.06601971,0.00132953,0.00561924,0.03999357,0.00166377,0.02408333,0.03274183,0.07647479,0.01335643,0.02169493,0.00078285,0.00017207,0.05996557,0.00421759,0.11570932
0.05896402,0.00883937,0.21052009,0.00614591,0.19650819,0.00363280,0.10647187,0.01358298,0.01441302,0.03530261,0.24156591,0.18449844,0.00763666,0.00367180,0.03062654,0.00031388,0.01587160,0.02601246,0.04809319,0.00124688,0.01200786,0.00089443,0.00025579,0.08355162,0.00103053,0.04946576
0.04414015,0.03512340,0.33444840,0.03988409,0.16947750,0.01004474,0.26360848,0.07134276,0.07406248,0.00564086,0.26776496,0.87612485,0.00618928,0.06252008,0.08810534,0.01592694,0.09236333,0.07600214,0.03138924,0.01548939,0.11774901,0.03519578,0.02027441,0.05716378,0.02026085,0.01383013
0.00101641,0.00275116,0.26797900,0.00282084,0.06992793,0.00173296,0.06073048,0.01132699,0.00434134,0.00375167,0.04100489,0.03032306,0.00083850,0.00331521,0.02347005,0.00023033,0.01891874,0.00589923,0.00741855,0.00271719,0.04902189,0.00191507,0.00020344,0.00766812,0.00248042,0.00432010
0.01013754,0.02374265,0.00503005,0.02370027,0.00902022,0.01103997,0.01737404,0.04236757,0.00083005,0.00334721,0.00661431,0.00095572,0.01335028,0.04057925,0.04138055,0.03422038,0.10383103,0.01197570,0.02745857,0.01326616,0.01404799,0.01354189,0.03615592,0.01628486,0.07863103,0.00568777
0.00656110,0.04031877,0.04419351,0.01595735,0.03539393,0.00475765,0.07795034,0.02798413,0.01011596,0.00493709,0.02987524,0.01286922,0.00384300,0.01041032,0.03537611,0.00642018,0.04207302,0.04020294,0.02797694,0.00374543,0.01180364,0.00539229,0.00222114,0.01914451,0.00410411,0.00843040
0.00621449,0.00826581,0.00729019,0.01313080,0.01631384,0.07433151,0.00759385,0.01849261,0.01200616,0.00717450,0.03083522,0.00319901,0.01212724,0.02816172,0.01224058,0.03198430,0.00635771,0.00445869,0.00855646,0.04130270,0.02186869,0.05162157,0.13944864,0.04628185,0.14242441,0.00628947
0.08452675,0.03051604,0.01465909,0.05699111,0.01975671,0.00287958,0.04735065,0.03033446,0.01069088,0.03079061,0.04645762,0.09481214,0.01571480,0.01909961,0.06262469,0.00489145,0.01753574,0.09830194,0.04638710,0.00139117,0.00378842,0.00078403,0.00035449,0.03581417,0.00039661,0.01556359
0.01548228,0.00566868,0.04289496,0.01114711,0.01291934,0.01405057,0.02658469,0.01208884,0.47810425,0.08381994,0.01209306,0.03867174,0.00094820,0.01846553,0.03569893,0.00909259,0.02824017,0.01117416,0.01321447,0.03183490,0.01504268,0.03392597,0.00245520,0.01418167,0.01701084,0.00403792
0.01114645,0.02739348,0.07077011,0.00734539,0.17379664,0.00240982,0.10684149,0.01763907,0.00154181,0.00088550,0.24747877,0.08469565,0.01628982,0.00339837,0.01713112,0.00052529,0.05832964,0.05342081,0.01858982,0.00159348,0.01450182,0.00261648,0.00210902,0.05319379,0.00357573,0.01492594
0.00959357,0.03358650,0.04300858,0.00256165,0.07672579,0.00478857,0.10897944,0.00621729,0.00753943,0.00201186,0.05484953,0.00645363,0.00144551,0.00104298,0.01527937,0.00202785,0.05976838,0.01129948,0.06317068,0.00108257,0.00536267,0.00991303,0.00169633,0.03389938,0.01389711,0.01342677
0.01675148,0.05670604,0.00816819,0.10152718,0.01715548,0.01992323,0.02077712,0.03718154,0.04293284,0.07380279,0.01193873,0.01382043,0.00568131,0.02002763,0.03947506,0.03423493,0.01332808,0.03351156,0.04402599,0.00932623,0.00633927,0.00187848,0.00147167,0.03776167,0.00451599,0.04632451
0.01178732,0.05004559,0.00685711,0.12275168,0.01612587,0.01726280,0.01672743,0.03581120,0.03144073,0.05957002,0.01155542,0.01903738,0.00533904,0.01841963,0.03511959,0.02718229,0.00986212,0.02863351,0.03903524,0.01059782,0.00768975,0.00137982,0.00103575,0.04148707,0.00439647,0.05343820
0.00548566,0.12967507,0.01948731,0.05544882,0.03932316,0.01463808,0.07006520,0.02844330,0.02904906,0.00736567,0.02057986,0.01152167,0.00359644,0.01073423,0.04589018,0.02793227,0.07090255,0.06952177,0.07637826,0.01481726,0.01124793,0.01132753,0.00284175,0.03696721,0.01571318,0.03287761
0.00924653,0.02836147,0.00659438,0.04600408,0.01898484,0.00357908,0.02455986,0.02956303,0.00132203,0.00089990,0.06746759,0.03544562,0.04612268,0.03111860,0.02127592,0.00458657,0.01601778,0.05347079,0.01140107,0.00564345,0.01404578,0.00461707,0.01181345,0.06162955,0.00489224,0.00667990
0.00617811,0.03837520,0.01496834,0.08912547,0.01381751,0.02425995,0.02797032,0.04220194,0.00728991,0.01811596,0.01724494,0.00604925,0.01302280,0.03929811,0.07265519,0.03675550,0.01234468,0.03000998,0.04792956,0.01341111,0.02735490,0.00960756,0.00351925,0.02991711,0.00996673,0.01593383
0.00345759,0.00719174,0.06917507,0.00800084,0.02828083,0.00564337,0.03992984,0.01596438,0.00877020,0.01126536,0.02646341,0.01501951,0.00163712,0.00616937,0.02936300,0.00254846,0.01331351,0.00916138,0.01126139,0.00197165,0.01776820,0.00279747,0.00055485,0.00785933,0.00249933,0.00449123
0.00082337,0.04921375,0.00805616,0.04822871,0.03039832,0.01343427,0.01942694,0.02116824,0.00191392,0.00114976,0.01153988,0.00689452,0.00135759,0.00806919,0.01970130,0.01699800,0.01795018,0.01548942,0.05056585,0.03031485,0.01671367,0.00423011,0.00235038,0.05013028,0.04347065,0.04710470
0.00675292,0.01811097,0.00785135,0.03093957,0.01900861,0.00804928,0.01512241,0.01217418,0.01654030,0.01396122,0.01240885,0.02713406,0.00113929,0.00476369,0.01490154,0.00588621,0.00663338,0.00614444,0.04266482,0.00961769,0.00868927,0.00191536,0.00057626,0.06484971,0.01266811,0.04852719
0.00143088,0.00423492,0.17562836,0.00348433,0.06469744,0.02237326,0.03099996,0.01487929,0.02847352,0.02319732,0.05161946,0.00552707,0.00235488,0.00592854,0.01537238,0.00177534,0.00579797,0.00463335,0.00761317,0.01322582,0.04827394,0.01051702,0.00298499,0.01899278,0.01242126,0.00868366
0.00751598,0.00534538,0.07635527,0.00603663,0.06163977,0.02095381,0.02209305,0.01627364,0.06163003,0.03399822,0.09355029,0.01552677,0.01226758,0.01272064,0.01188573,0.00180749,0.00682477,0.00941433,0.00617566,0.01981455,0.02742204,0.01086800,0.01354447,0.05502221,0.01307495,0.01271414
0.00397848,0.00479834,0.02108609,0.00156380,0.01013874,0.02112238,0.01960062,0.01286881,0.01967121,0.00336198,0.02095490,0.00120029,0.00219516,0.01317457,0.01121375,0.01092177,0.03180511,0.00944750,0.00837454,0.05247565,0.01261969,0.18404917,0.03715997,0.01970375,0.11284747,0.00118194
0.00547399,0.12226292,0.00700363,0.01833374,0.04003681,0.00752133,0.06003647,0.02052216,0.00109732,0.00044346,0.03079958,0.00745962,0.00187711,0.00414202,0.01938893,0.02421144,0.05262640,0.05898898,0.07198727,0.00271152,0.00256480,0.00439192,0.00324951,0.03422145,0.01105099,0.01751754
0.00176291,0.00146875,0.01557327,0.00315688,0.00147961,0.00512745,0.01298173,0.01393801,0.01266139,0.00378516,0.00939167,0.00139728,0.01472308,0.02369394,0.01327123,0.00247016,0.02710108,0.00106839,0.00203485,0.04262744,0.22920835,0.48480277,0.04360045,0.01337436,0.26052641,0.00023577
0.01561135,0.03287472,0.03978445,0.01931158,0.02230090,0.00353818,0.06872252,0.04837826,0.00960868,0.01509997,0.01725486,0.00652041,0.01319837,0.02322803,0.05271166,0.00573933,0.12497209,0.03558624,0.02818189,0.00772517,0.02108162,0.00746196,0.00469383,0.01929668,0.00933385,0.00855337
0.00746175,0.02416187,0.02729654,0.04175350,0.02123999,0.00492280,0.04936135,0.04504626,0.00220242,0.00322110,0.05146139,0.03501951,0.02580349,0.02889520,0.04528263,0.00580323,0.02875552,0.03330251,0.01803412,0.00641758,0.05113980,0.00925078,0.00444166,0.03238792,0.00806183,0.00675772
0.46579617,0.01779982,0.01937035,0.02071271,0.01893208,0.00801862,0.06146494,0.04615935,0.03549165,0.03804215,0.06732364,0.19853985,0.01415011,0.06035063,0.05950048,0.02480239,0.07147379,0.06692256,0.03892846,0.00355947,0.00421557,0.01144337,0.01000003,0.04687373,0.00592327,0.00616897
0.00532387,0.03170932,0.04926626,0.02397200,0.08364320,0.00326511,0.06061512,0.01678138,0.01564636,0.00496964,0.03709413,0.06631074,0.00211985,0.00554037,0.02912516,0.00158578,0.03708757,0.03835645,0.03762356,0.00805994,0.01262466,0.00164082,0.00049569,0.04048328,0.00401065,0.03444777
0.01564352,0.01968465,0.00446727,0.03714977,0.00815027,0.01315392,0.01350233,0.03543202,0.00279929,0.00547969,0.03643926,0.00868115,0.03124250,0.04346336,0.02224707,0.02391777,0.00481581,0.02643117,0.01319163,0.00631815,0.00852990,0.00671751,0.02077661,0.04415319,0.00586055,0.00524710
0.00369854,0.02238602,0.00254108,0.06031843,0.00667761,0.09223103,0.00470596,0.02176704,0.03706167,0.04742363,0.00737226,0.00348647,0.00124731,0.01920969,0.01671933,0.14119568,0.00180924,0.01687215,0.02010364,0.02294079,0.00255933,0.00339755,0.00250259,0.02587360,0.00785152,0.02208239
0.00448886,0.06327357,0.04454629,0.05540859,0.02595430,0.02259022,0.06066501,0.06223096,0.02325065,0.01840332,0.02272345,0.00588227,0.01266373,0.04319175,0.06826704,0.04046947,0.04205645,0.05023210,0.02744079,0.01656859,0.03678997,0.01781199,0.01187141,0.01865807,0.01257125,0.01130531
0.00279262,0.06252966,0.02949876,0.02111819,0.04779841,0.00483212,0.07398413,0.01232305,0.01022085,0.00398207,0.00862108,0.00684993,0.00062805,0.00252200,0.03921025,0.00517720,0.08016526,0.01314620,0.10595497,0.00493535,0.01259877,0.00408369,0.00039190,0.02127471,0.01740039,0.03443921
0.00043281,0.00312904,0.01104494,0.00234634,0.00522145,0.03078328,0.00672648,0.01566484,0.00425463,0.00181662,0.01705432,0.00023555,0.00603425,0.02109951,0.00611757,0.00995228,0.01146641,0.00595203,0.00297003,0.13500363,0.03204808,0.18556859,0.07200054,0.02528558,0.18012296,0.00128234
0.00300189,0.02371477,0.01368248,0.05539142,0.00767003,0.01448864,0.02393522,0.03227729,0.00787324,0.02073257,0.00901076,0.00470125,0.00496599,0.01879930,0.05953324,0.02907392,0.01792331,0.01646285,0.01715148,0.00391330,0.02128793,0.00559319,0.00118302,0.00616504,0.00484190,0.00499836
0.00502279,0.02493786,0.00707129,0.13632757,0.00714309,0.00924189,0.01485123,0.04635310,0.00619859,0.00946934,0.01111082,0.00810910,0.04343666,0.08791862,0.05920298,0.01790382,0.01717451,0.02049492,0.01279135,0.01876729,0.05031014,0.00907223,0.01418944,0.02376796,0.01292078,0.00644075
0.00027921,0.01125816,0.02628500,0.01727516,0.02954372,0.23847887,0.00818777,0.01711474,0.03809795,0.01522369,0.01748986,0.00146453,0.00081699,0.01318842,0.01457746,0.06367457,0.00260681,0.00729546,0.01489181,0.17624592,0.02996992,0.03891823,0.01030906,0.02846727,0.10285942,0.02173653
0.73186953,0.01654532,0.00723268,0.02748218,0.00639281,0.00256985,0.03718681,0.06257993,0.02731546,0.22902359,0.06476068,0.04576795,0.32302615,0.04601875,0.04459257,0.00412492,0.04016370,0.04842950,0.01263008,0.00066810,0.00506397,0.00376517,0.00759052,0.04012790,0.00092118,0.00330020
0.00223235,0.00489713,0.00564888,0.02028251,0.00800450,0.02916717,0.00485225,0.00896516,0.03096050,0.00743730,0.01187291,0.01142164,0.00123216,0.01721208,0.01037227,0.01694120,0.00103634,0.00274058,0.00957125,0.03362940,0.01352033,0.01209507,0.00916069,0.04215839,0.02923994,0.00745432
0.00394062,0.14361394,0.02425245,0.04615274,0.06914539,0.01099029,0.07814437,0.01651765,0.01329526,0.00967265,0.01086973,0.00514537,0.00074991,0.00331882,0.05801466,0.01414811,0.07100658,0.06012961,0.21041664,0.00527853,0.00402817,0.00163999,0.00017917,0.02824141,0.00538647,0.09705971
0.01313753,0.06611677,0.01039611,0.02914900,0.04172462,0.02332929,0.02788589,0.01450893,0.08291318,0.03814522,0.01643956,0.01085047,0.00101717,0.00433671,0.01805387,0.01993168,0.01725146,0.03040325,0.08990135,0.01275292,0.00219399,0.00252177,0.00091468,0.07386661,0.00959377,0.10364307
0.00134584,0.01866403,0.03417524,0.03802961,0.04318300,0.05945881,0.01796579,0.01807036,0.02581189,0.03013513,0.01721927,0.00515817,0.00211549,0.01008402,0.03034565,0.01377833,0.00755918,0.00758847,0.04863672,0.05832003,0.04341427,0.01010728,0.00178036,0.05407971,0.04962714,0.07055231
0.06275346,0.08665880,0.02194033,0.07632813,0.05067375,0.00868698,0.08087664,0.05883163,0.00882305,0.01549269,0.05325986,0.08827816,0.01851718,0.02294623,0.06315289,0.01861688,0.08752602,0.06693778,0.08255192,0.00587917,0.01536298,0.00423679,0.00410041,0.06691127,0.01095649,0.04705525
0.00018148,0.01008858,0.00715380,0.02625914,0.00549395,0.75800888,0.00264021,0.04251682,0.01747214,0.02025730,0.00947979,0.00012983,0.00095466,0.09193002,0.02102370,0.74760049,0.00077540,0.02312117,0.00921168,0.38971703,0.01037886,0.12593483,0.05666659,0.01121652,0.09416511,0.00466153
0.07255155,0.01112528,0.02730377,0.02284305,0.02735842,0.02223529,0.01738744,0.02486361,0.25765107,0.52665480,0.01991093,0.01462465,0.00727457,0.01494954,0.03152199,0.00633813,0.01312857,0.01891350,0.02297190,0.01071943,0.00498016,0.00172704,0.00105487,0.03451980,0.00294702,0.03784089
0.00058343,0.00207228,0.07434909,0.01070565,0.02094537,0.03214669,0.01282274,0.02175417,0.00451054,0.00650948,0.04912369,0.01194313,0.00550575,0.02301836,0.01940327,0.00490383,0.00238655,0.00275906,0.00376034,0.02884044,0.17380291,0.02516517,0.00842809,0.01837983,0.03353892,0.00360490
0.05348832,0.00806823,0.02143292,0.00384325,0.01867741,0.00435065,0.03540633,0.01018152,0.02848228,0.02928772,0.03219103,0.01740929,0.00325088,0.00305399,0.01367789,0.00224528,0.01257088,0.00423610,0.01453349,0.00063752,0.00497690,0.00388990,0.00167524,0.01935628,0.00376370,0.00460804
0.00221884,0.01359688,0.01421009,0.02633198,0.02350945,0.01811207,0.01440343,0.01131135,0.01619000,0.01700747,0.01707072,0.01536145,0.00103329,0.00447184,0.01624000,0.00732595,0.00510032,0.00665503,0.02815370,0.01037277,0.01256021,0.00261981,0.00046328,0.03860076,0.01104503,0.03889205
0.52249717,0.05145238,0.02753226,0.04249425,0.03882901,0.01473583,0.09052384,0.06884802,0.06889267,0.16021909,0.06308545,0.12779401,0.03115660,0.03610063,0.07599019,0.02860150,0.12443091,0.05049125,0.09143428,0.00494762,0.01002142,0.01063420,0.00941073,0.07853982,0.01524554,0.03432810
0.00220766,0.09767529,0.01316775,0.13802842,0.05243372,0.01004897,0.03252162,0.02160064,0.01446047,0.00532583,0.01612205,0.02213247,0.00400016,0.01060367,0.03346428,0.00740458,0.01925261,0.03128677,0.11044518,0.04501576,0.02605147,0.00325495,0.00110378,0.14536197,0.02309372,0.16943616
0.00085278,0.00348567,0.03142415,0.01731986,0.00800344,0.00210576,0.01739867,0.01911505,0.00567978,0.00196663,0.01572990,0.01999535,0.00785509,0.02810119,0.02087504,0.00100092,0.01217384,0.00460077,0.00418593,0.03551466,0.16739644,0.02191327,0.00475396,0.02478213,0.02614911,0.00225436
0.01087669,0.01043945,0.03145445,0.01167257,0.05914613,0.02241147,0.02078998,0.00630607,0.52803626,0.04613382,0.02969031,0.08991295,0.00058104,0.00466700,0.01179154,0.00347617,0.01583879,0.01117977,0.03075918,0.09187989,0.00947983,0.01599123,0.00157553,0.10765962,0.04507776,0.05524240
0.38377044,0.09120903,0.05523216,0.03544134,0.07981831,0.01316641,0.17681378,0.08664893,0.03394166,0.04587582,0.23192248,0.13985936,0.10858356,0.04647987,0.07337926,0.01904080,0.18970066,0.22119023,0.06954079,0.00487851,0.01158765,0.01832957,0.02102772,0.11147031,0.00800381,0.02730100
0.02661965,0.08430075,0.00583474,0.06999925,0.01992314,0.02983398,0.02198146,0.03813734,0.05683913,0.06957484,0.02541765,0.00939078,0.00840412,0.01917511,0.03104368,0.05083426,0.01632398,0.17458829,0.03741348,0.00951422,0.00133635,0.00197983,0.00157892,0.03877286,0.00150058,0.03454493
0.00694452,0.00658930,0.08572642,0.00786601,0.06667432,0.02138295,0.02551119,0.02120883,0.02857380,0.03195499,0.07892826,0.01141541,0.01279852,0.01437702,0.01622085,0.00217287,0.00798460,0.00916220,0.00964044,0.01781674,0.03518053,0.00850376,0.01019234,0.05493702,0.01439280,0.01758076
0.01748154,0.01400344,0.03656191,0.01479167,0.01927555,0.01326440,0.04480329,0.02365594,0.01063982,0.01414925,0.03132619,0.00875335,0.00792012,0.02358948,0.05617073,0.01512048,0.01649517,0.01474486,0.02033970,0.00203857,0.01450599,0.01062242,0.00726902,0.01101585,0.00499003,0.00298684
0.01124085,0.01806589,0.02725861,0.04469949,0.01305679,0.00383528,0.04144112,0.05847959,0.00245175,0.01266344,0.01218231,0.01427404,0.01401938,0.03004947,0.08147548,0.00735224,0.05815402,0.01478150,0.02073728,0.00469660,0.05305608,0.00457637,0.00211103,0.00944978,0.00846417,0.00504724
0.00622869,0.01799583,0.02437868,0.02574534,0.04497307,0.01331319,0.02632431,0.03472746,0.00280416,0.00332145,0.05702958,0.01581879,0.02060971,0.02452977,0.02952724,0.00601727,0.01949330,0.02755884,0.01566204,0.01907920,0.03029516,0.00834057,0.01288036,0.03977902,0.01759879,0.01065453
0.01737934,0.01220249,0.00733161,0.03672677,0.00865058,0.05117681,0.00817689,0.03872339,0.04292193,0.05617136,0.01719918,0.00431267,0.01811716,0.08456688,0.02524567,0.05224227,0.00659310,0.01711286,0.01064590,0.04035452,0.01096068,0.01602313,0.04721422,0.04032864,0.02120548,0.00857753
0.01353691,0.05712295,0.00768177,0.01517706,0.01792058,0.00611175,0.04784763,0.05168595,0.00047942,0.00099206,0.04454243,0.00271733,0.02907228,0.01901529,0.03463914,0.01650650,0.10845679,0.17186623,0.02204697,0.00445278,0.00411705,0.00962580,0.00912488,0.01580386,0.00545950,0.00275136
0.00342944,0.02026374,0.01855673,0.02470160,0.09883519,0.02478159,0.01564971,0.00554984,0.05124245,0.02860111,0.02595599,0.05255117,0.00018636,0.00128393,0.01089961,0.00401686,0.00300447,0.00972721,0.08538958,0.01125375,0.00298148,0.00046923,0.00007092,0.10385102,0.00564440,0.27092239
0.01776536,0.07543197,0.02795015,0.02865797,0.10822064,0.01625232,0.06109366,0.02835346,0.01224794,0.00911238,0.09687085,0.02397847,0.01262503,0.00852771,0.02566096,0.00660360,0.03848918,0.09405086,0.07970756,0.01688649,0.00830569,0.00537258,0.00311991,0.14171021,0.01163285,0.08689434
0.03241672,0.02898030,0.00832116,0.01991145,0.05098289,0.01260304,0.02393233,0.02063420,0.00370635,0.00540729,0.16390516,0.02489461,0.05217519,0.00983154,0.01235250,0.00444237,0.01049772,0.04708187,0.01528627,0.00272877,0.00455169,0.00286745,0.01031622,0.09412611,0.00396382,0.01925872
0.14540904,0.04887159,0.01063052,0.03621043,0.02940477,0.00959828,0.04833270,0.05197976,0.00526009,0.02630965,0.06967012,0.04502515,0.03175573,0.01783105,0.03663335,0.01810443,0.04879486,0.05515478,0.04112417,0.00169145,0.00495942,0.00256518,0.00486599,0.05007159,0.00449965,0.02225959
